bedrooms,bathrooms,toilets,parking_space,house_type,town,state,price
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,150000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,160000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,6.0,6.0,4.0,Terraced Duplexes,Durumi,Abuja,70000000.0
3.0,3.0,4.0,4.0,Semi Detached Duplex,Lokogoma District,Abuja,38000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Ajah,Lagos,135000000.0
2.0,2.0,3.0,3.0,Terraced Duplexes,Lekki,Lagos,78000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,45000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0
6.0,6.0,6.0,4.0,Detached Duplex,Ketu,Lagos,45000000.0
5.0,6.0,6.0,8.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,89000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0
3.0,3.0,4.0,1.0,Block of Flats,Jahi,Abuja,35000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,90000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,36000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,250000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Jahi,Abuja,70000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,53000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,50000000.0
5.0,6.0,6.0,1.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Gwarinpa,Abuja,80000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,70000000.0
2.0,2.0,3.0,2.0,Block of Flats,Lekki,Lagos,35000000.0
4.0,5.0,5.0,8.0,Terraced Duplexes,Lokogoma District,Abuja,60000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Lokogoma District,Abuja,60000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,58000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,48000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,130000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Magodo,Lagos,155000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Galadimawa,Abuja,40000000.0
3.0,3.0,4.0,1.0,Detached Bungalow,Lokogoma District,Abuja,38000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,54000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,76000000.0
1.0,5.0,2.0,2.0,Block of Flats,Lekki,Lagos,50000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Ajah,Lagos,35000000.0
3.0,1.0,1.0,8.0,Block of Flats,Ojodu,Lagos,38000000.0
5.0,5.0,6.0,5.0,Semi Detached Duplex,Ibeju Lekki,Lagos,47000000.0
4.0,5.0,5.0,6.0,Detached Duplex,Port Harcourt,Rivers,55000000.0
3.0,3.0,4.0,2.0,Detached Duplex,Ogudu,Lagos,40000000.0
4.0,5.0,5.0,6.0,Semi Detached Duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Alimosho,Lagos,40000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,60000000.0
3.0,4.0,4.0,5.0,Terraced Duplexes,Ajah,Lagos,53000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,73000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ilupeju,Lagos,150000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,85000000.0
3.0,6.0,4.0,6.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikeja,Lagos,105000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lugbe District,Abuja,38000000.0
3.0,2.0,2.0,2.0,Block of Flats,Alimosho,Lagos,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Ajah,Lagos,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,6.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
6.0,6.0,6.0,8.0,Detached Duplex,Owerri Municipal,Imo,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,38000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,38000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
3.0,5.0,4.0,4.0,Detached Bungalow,Gudu,Abuja,45000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,170000000.0
2.0,2.0,3.0,1.0,Block of Flats,Victoria Island (VI),Lagos,60000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,86000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Wuye,Abuja,75000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,85000000.0
2.0,2.0,3.0,4.0,Block of Flats,Lekki,Lagos,100000000.0
5.0,6.0,6.0,4.0,Semi Detached Duplex,Ibadan,Oyo,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Guzape District,Abuja,155000000.0
3.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,35000000.0
7.0,7.0,8.0,4.0,Detached Duplex,Lekki,Lagos,240000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Isheri North,Lagos,85000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Ajah,Lagos,80000000.0
1.0,1.0,1.0,1.0,Block of Flats,Ado-Odo/Ota,Ogun,40000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Gaduwa,Abuja,75000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,67000000.0
8.0,8.0,8.0,6.0,Detached Bungalow,Ajah,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
6.0,6.0,6.0,5.0,Detached Duplex,Owerri Municipal,Imo,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,35000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,90000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,260000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Ikeja,Lagos,165000000.0
4.0,4.0,5.0,5.0,Detached Bungalow,Asaba,Delta,45000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Ajah,Lagos,50000000.0
1.0,2.0,2.0,1.0,Block of Flats,Lekki,Lagos,50000000.0
3.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ikeja,Lagos,125000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,73000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,250000000.0
2.0,3.0,2.0,8.0,Detached Bungalow,Ojodu,Lagos,45000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,39999000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,45000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,60000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lokogoma District,Abuja,60000000.0
1.0,9.0,8.0,1.0,Detached Duplex,Ibadan,Oyo,120000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,38000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,240000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Life Camp,Abuja,140000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Port Harcourt,Rivers,80000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
7.0,5.0,5.0,4.0,Detached Duplex,Ojo,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,47000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,190000000.0
4.0,5.0,6.0,8.0,Detached Duplex,Galadimawa,Abuja,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Wuye,Abuja,165000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Idu Industrial,Abuja,35000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Idu Industrial,Abuja,75000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Alimosho,Lagos,38000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,60000000.0
4.0,6.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,175000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Gwarinpa,Abuja,40000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Isheri North,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,50000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,72000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Owerri Municipal,Imo,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lokogoma District,Abuja,42000000.0
3.0,4.0,5.0,4.0,Detached Bungalow,Lekki,Lagos,37000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,240000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,98000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,90000000.0
4.0,4.0,4.0,3.0,Detached Bungalow,Ikeja,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,45000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Yaba,Lagos,55000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Magodo,Lagos,240000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,53000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,110000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,62000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Asaba,Delta,57000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ikeja,Lagos,75000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0
3.0,2.0,3.0,4.0,Detached Bungalow,Lugbe District,Abuja,35000000.0
3.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,35000000.0
3.0,5.0,5.0,4.0,Terraced Duplexes,Gwarinpa,Abuja,35000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,58000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,100000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Surulere,Lagos,65000000.0
4.0,4.0,5.0,5.0,Detached Bungalow,Ajah,Lagos,35000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Jahi,Abuja,75000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,140000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,185000000.0
2.0,5.0,5.0,4.0,Detached Duplex,Wuse,Abuja,200000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,75000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ogudu,Lagos,135000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ajah,Lagos,65000000.0
3.0,3.0,3.0,3.0,Block of Flats,Lekki,Lagos,52000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Ilupeju,Lagos,48000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,78000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,73000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,230000000.0
5.0,7.0,7.0,4.0,Detached Duplex,Ibadan,Oyo,90000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,47000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Owerri Municipal,Imo,220000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,4.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,77000000.0
4.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
5.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,87000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Magodo,Lagos,60000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Magodo,Lagos,35000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Arepo,Ogun,45000000.0
5.0,5.0,6.0,2.0,Terraced Duplexes,Galadimawa,Abuja,40000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,77000000.0
4.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,56025000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
6.0,6.0,6.0,4.0,Detached Duplex,Gwarinpa,Abuja,130000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,60000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Port Harcourt,Rivers,50000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ketu,Anambara,50000000.0
3.0,3.0,3.0,4.0,Block of Flats,Lekki,Lagos,85000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,115000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Wuye,Abuja,170000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,83000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,72000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
6.0,6.0,7.0,5.0,Detached Duplex,Isheri North,Lagos,145000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Jahi,Abuja,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,55000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Katampe,Abuja,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,135000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,105000000.0
4.0,5.0,5.0,4.0,Block of Flats,Isolo,Lagos,45000000.0
1.0,1.0,1.0,4.0,Block of Flats,Yaba,Lagos,100000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Ajah,Lagos,55000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,160000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Ajah,Lagos,40000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,250000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Ajah,Anambara,40000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,130000000.0
3.0,4.0,4.0,4.0,Block of Flats,Lekki,Lagos,80000000.0
3.0,3.0,4.0,3.0,Semi Detached Duplex,Isheri North,Lagos,35000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,145000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Durumi,Abuja,60000000.0
3.0,3.0,4.0,2.0,Block of Flats,Ikoyi,Lagos,85000000.0
5.0,6.0,6.0,8.0,Detached Duplex,Ikeja,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
3.0,4.0,4.0,2.0,Terraced Duplexes,Ajah,Anambara,40000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,145000000.0
1.0,5.0,5.0,4.0,Block of Flats,Ketu,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
3.0,3.0,4.0,5.0,Detached Bungalow,Ibadan,Oyo,40000000.0
4.0,4.0,5.0,6.0,Semi Detached Duplex,Dakibiyu,Abuja,70000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Magodo,Lagos,80000000.0
